collection,lesson,lesson_url
news,6-ways-to-get-every-vietnamese-lesson-for-free-and-your-all-access-pass-inside,https://mdn.illops.net/vietnamesepod101/N_L153_031818_vpod101.mp3
news,the-7-easiest-ways-to-learn-vietnamese-in-5-to-10-minutes-a-day,https://mdn.illops.net/vietnamesepod101/N_L155_042918_vpod101.mp3
news,for-vietnamese-learners-10-surefire-methods-keep-you-motivated-to-learn-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L156_051318_vpod101.mp3
news,whats-your-1-reason-for-learning-vietnamese-top-10-reasons-from-learners-inside,https://mdn.illops.net/vietnamesepod101/N_L157_052718_vpod101.mp3
news,your-new-free-vietnamese-lessons-start-tomorrow-how-to-reach-your-goals,https://mdn.illops.net/vietnamesepod101/N_L160_070118_vpod101.mp3
news,how-to-perfect-your-vietnamese-speaking-reading-writing-listening-with-1-tool,https://mdn.illops.net/vietnamesepod101/N_L159_061718_vpod101.mp3
news,the-5-minute-rule-to-vietnamese-learning-success,https://mdn.illops.net/vietnamesepod101/N_L158_060318_vpod101.mp3
news,5-hacks-methods-to-perfect-your-speaking-with-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L161_071518_vpod101.mp3
news,how-you-helped-us-reach-1-billion-lesson-downloads-story-inside,https://mdn.illops.net/vietnamesepod101/N_L162_081218_vpod101.mp3
news,for-vietnamese-learners-top-5-learning-strategies-steal-these-for-yourself,https://mdn.illops.net/vietnamesepod101/N_L163_082618_vpod101.mp3
news,how-to-get-free-vietnamese-learning-gifts-resources-every-month,https://mdn.illops.net/vietnamesepod101/N_L164_090218_vpod101.mp3
news,the-4-hacks-for-learning-vietnamese-on-autopilot,https://mdn.illops.net/vietnamesepod101/N_L165_091618_vpod101.mp3
news,the-3-powerful-vietnamese-learning-habits-youll-learn-on-a-plane,https://mdn.illops.net/vietnamesepod101/N_L166_101418_vpod101.mp3
news,top-5-ways-to-learn-new-vietnamese-words-phrases-speak-more-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L168_111118_vpod101.mp3
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,https://mdn.illops.net/vietnamesepod101/N_L167_102818_vpod101.mp3
news,starts-tonight-get-the-best-vietnamese-learning-deals-of-2018,https://mdn.illops.net/vietnamesepod101/N_L170_120218_vpod101.mp3
living-in-vietnam,lower-beginner-7-can-you-tell-me-your-symptoms-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L7_081814_vpod101.mp3
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L169_112518_vpod101.mp3
news,final-week-the-last-4-vietnamese-deals-of-the-holiday-countdown-start-now,https://mdn.illops.net/vietnamesepod101/N_L171_120918_vpod101.mp3
news,your-big-secret-vietnamesepod101-deal-to-mark-the-end-of-the-countdown,https://mdn.illops.net/vietnamesepod101/N_L172_121618_vpod101.mp3
living-in-vietnam,beginner-23-asking-about-business-hours-in-vietnamese,https://mdn.illops.net/vietnamesepod101/B_S1L23_120715_vpod101.mp3
living-in-vietnam,beginner-24-how-much-meat-do-you-want-at-the-vietnamese-market,https://mdn.illops.net/vietnamesepod101/B_S1L24_121415_vpod101.mp3
living-in-vietnam,vietnamese-listening-comprehension-for-beginners-14-talking-about-your-family-in-vietnamese,-1
living-in-vietnam,beginner-19-meeting-the-family-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L19_110915_vpod101.mp3
living-in-vietnam,beginner-18-topping-up-your-vietnamese-phone-card,https://mdn.illops.net/vietnamesepod101/B_S1L18_110215_vpod101.mp3
living-in-vietnam,beginner-3-sending-a-package-from-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L3_072015_vpod101.mp3
living-in-vietnam,vietnamese-listening-comprehension-for-beginners-6-getting-vietnamese-directions,-1
living-in-vietnam,beginner-20-talking-about-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/B_S1L20_111615_vpod101.mp3
living-in-vietnam,lower-beginner-8-talking-transport-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L8_082514_vpod101.mp3
living-in-vietnam,lower-beginner-18-interviewing-for-a-job-at-a-big-vietnamese-company,https://mdn.illops.net/vietnamesepod101/LB_S1L18_110314_vpod101.mp3
living-in-vietnam,lower-beginner-14-letting-your-feelings-out-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L14_100614_vpod101.mp3
living-in-vietnam,lower-beginner-10-declining-an-invitation-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L10_090814_vpod101.mp3
living-in-vietnam,beginner-13-who-should-pay-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L13_092815_vpod101.mp3
living-in-vietnam,lower-beginner-3-making-an-appointment-in-vietnamese,https://mdn.illops.net/vietnamesepod101/LB_S1L3_072114_vpod101.mp3
living-in-vietnam,vietnamese-listening-comprehension-for-beginners-4-listening-to-a-vietnamese-forecast,-1
living-in-vietnam,lower-beginner-4-feeling-the-heat-in-vietnam,https://mdn.illops.net/vietnamesepod101/LB_S1L4_072814_vpod101.mp3
living-in-vietnam,beginner-1-how-many-seasons-are-there-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L1_070714_vpod101.mp3
using-correct-vietnamese-at-the-bank,beginner-14-how-bad-is-vietnamese-bureaucracy,https://mdn.illops.net/vietnamesepod101/B_S1L14_100515_vpod101.mp3
using-correct-vietnamese-at-the-bank,lower-beginner-24-a-vietnamese-meal-that-will-cost-you-thousands,https://mdn.illops.net/vietnamesepod101/LB_S1L24_121514_vpod101.mp3
using-correct-vietnamese-at-the-bank,survival-phrases-s2-40-foreign-exchange-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L40_041216_vpod101.mp3
using-correct-vietnamese-at-the-bank,absolute-beginner-16-asking-formal-questions-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L16_042114_vpod101.mp3
using-correct-vietnamese-at-the-bank,survival-phrases-40-a-guide-to-foreign-exchange-in-vietnam,https://mdn.illops.net/vietnamesepod101/S_S1L40_100812_vpod101.mp3
using-correct-vietnamese-at-the-bank,beginner-15-exchanging-currency-in-vietnam,https://mdn.illops.net/vietnamesepod101/B_S1L15_101215_vpod101.mp3
using-correct-vietnamese-at-the-bank,survival-phrases-s2-19-currency-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101.mp3
using-correct-vietnamese-at-the-bank,survival-phrases-19-vietnamese-money-an-introduction,https://mdn.illops.net/vietnamesepod101/S_S1L19_050712_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,do-you-have-a-cell-phone-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L15_041012_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,how-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L16_041712_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,what-time-is-it-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L17_042412_vpod101.mp3
using-correct-vietnamese-at-the-bank,learn-vietnamese-in-three-minutes-9-currency,-1
top-25-vietnamese-questions-you-need-to-know,how-tall-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L14_040312_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,do-you-have-any-brothers-or-sisters-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L13_032712_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,when-is-your-birthday-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L12_032012_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,how-old-are-you-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L11_031312_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,how-is-the-vietnamese-food,https://mdn.illops.net/vietnamesepod101/TQ_S1L10_030612_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,can-you-eat-vietnamese-food,https://mdn.illops.net/vietnamesepod101/TQ_S1L8_022112_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,do-you-speak-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L5_013112_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,do-you-like-vietnamese-food,https://mdn.illops.net/vietnamesepod101/TQ_S1L9_022812_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,how-long-have-you-been-studying-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L6_020712_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,where-did-you-learn-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L7_021412_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,where-are-you-from-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L2_011012_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,what-do-you-do-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L4_012412_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,where-do-you-live-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L3_011712_vpod101.mp3
news,how-mastering-a-language-changed-my-life,https://mdn.illops.net/vietnamesepod101/N_L178_031719_vpod101.mp3
news,one-hack-for-speaking-vietnamese-linebyline-scripts,https://mdn.illops.net/vietnamesepod101/N_L177_030319_vpod101.mp3
news,how-to-learn-vietnamese-words-fast-with-the-new-mobile-flashcards,https://mdn.illops.net/vietnamesepod101/N_L179_041419_vpod101.mp3
news,why-speaking-vietnamese-is-the-1-weakness-6-ways-to-improve-learning-hacks-inside,https://mdn.illops.net/vietnamesepod101/N_L180_042819_vpod101.mp3
news,the-7-easiest-ways-to-learn-vietnamese-hacks-study-tools-inside,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/em/2019/SundayNews/News+051219_fx.mp3
news,why-did-you-decide-to-learn-vietnamese-cheat-sheets-inside,https://mdn.illops.net/vietnamesepod101/N_L182_052619_vpod101.mp3
news,how-to-perfect-your-vietnamese-tips-for-beginners-audio-inside,https://mdn.illops.net/vietnamesepod101/N_L184_063019_vpod101.mp3
news,the-5-minute-rule-to-vietnamese-learning-success,https://mdn.illops.net/vietnamesepod101/N_L183_061619_vpod101.mp3
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L185_071419_vpod101.mp3
news,how-to-stay-motivated,https://mdn.illops.net/vietnamesepod101/N_L187_081119_vpod101.mp3
news,the-3-vietnamese-learning-habits-youll-learn-on-a-plane,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/em/2019/SundayNews/news_072819_fx.mp3
news,7-tips-and-tricks-to-speak-vietnamese-with-confidence,https://mdn.illops.net/vietnamesepod101/N_L188_082519_vpod101.mp3
using-correct-vietnamese-at-the-bank,learn-vietnamese-in-three-minutes-8-how-much,-1
news,how-to-get-free-vietnamese-resources-every-month,https://mdn.illops.net/vietnamesepod101/N_L189_090119_vpod101.mp3
living-in-vietnam,lower-beginner-1-whats-your-vietnamese-friends-name,https://mdn.illops.net/vietnamesepod101/LB_S1L1_070714_vpod101.mp3
top-25-vietnamese-questions-you-need-to-know,whats-your-name-in-vietnamese,https://mdn.illops.net/vietnamesepod101/TQ_S1L1_010312_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-25-getting-home-late-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L25_062314_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-24-talking-about-weekend-plans-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L24_061614_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-23-getting-a-haircut-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L23_060914_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-22-whats-the-weather-like-today-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L22_060214_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-19-i-cant-find-anything-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L19_051214_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-18-sending-a-letter-home-from-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L18_050514_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-21-getting-busy-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L21_052614_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-20-talking-about-quantities-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L20_051914_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-17-what-do-you-do-in-your-free-time-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L17_042814_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-16-asking-formal-questions-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L16_042114_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-15-enjoying-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L15_041414_vpod101.mp3
news,top-5-ways-to-learn-new-vietnamese-words-phrases-speak-more-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L191_101319_vpod101.mp3
news,do-you-have-these-top-4-vietnamese-learning-fears-well-tell-you-how-to-beat-them,https://mdn.illops.net/vietnamesepod101/N_L192_102719_vpod101.mp3
news,you-dont-want-to-miss-this-massive-update-from-vietnamesepod101,https://mdn.illops.net/vietnamesepod101/N_L194_120119_vpod101.mp3
news,how-to-get-the-best-vietnamese-learning-deals-of-2019,https://mdn.illops.net/vietnamesepod101/N_L195_120819_vpod101.mp3
news,the-last-4-vietnamese-deals-of-the-countdown-start-now-audio-inside,https://mdn.illops.net/vietnamesepod101/N_L196_121319_vpod101.mp3
news,how-to-learn-vietnamese-on-the-go,https://mdn.illops.net/vietnamesepod101/N_L193_111019_vpod101.mp3
news,how-to-speak-more-vietnamese-in-2020-our-last-secret-countdown-deal-is-here,https://mdn.illops.net/vietnamesepod101/N_L197_122219_vpod101.mp3
news,how-to-achieve-your-2020-vietnamese-new-years-resolution,https://mdn.illops.net/vietnamesepod101/N_L198_010519_vpod101.mp3
news,the-secret-to-learning-vietnamese-in-2020-with-tested-methods-success-strategies,https://mdn.illops.net/vietnamesepod101/N_L199_011920_vpod101.mp3
news,the-best-way-to-learn-vietnamese-and-remember-everything-active-recall,https://mdn.illops.net/vietnamesepod101/N_L200_020220_vpod101.mp3
news,tips-for-beginners-top-7-ways-to-perfect-your-vietnamese,https://mdn.illops.net/vietnamesepod101/N_L201_021620_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-14-taking-a-taxi-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L14_040714_vpod101.mp3
news,how-to-speak-vietnamese-with-confidence-7-tips-tricks,https://mdn.illops.net/vietnamesepod101/N_L203_031520_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-12-ordering-a-delicious-vietnamese-meal,https://mdn.illops.net/vietnamesepod101/AB_S1L12_032414_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-10-catching-up-with-an-old-friend-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L10_031014_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-13-booking-a-hotel-room-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L13_033114_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-11-bargaining-at-a-vietnamese-market,https://mdn.illops.net/vietnamesepod101/AB_S1L11_031714_vpod101.mp3
news,afraid-to-speak-vietnamese-7-ways-to-improve-your-speaking-skills,https://mdn.illops.net/vietnamesepod101/N_L202_030120_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-9-what-time-is-it-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L9_030314_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-7-which-vietnamese-company-do-you-work-for,https://mdn.illops.net/vietnamesepod101/AB_S1L7_021714_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-8-losing-track-of-the-days-in-vietnam,https://mdn.illops.net/vietnamesepod101/AB_S1L8_022414_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-5-saying-thanks-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L5_020314_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-6-saying-sorry-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L6_021014_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-3-talking-about-nationality-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L3_012014_vpod101.mp3
conversational-vietnamese-for-absolute-beginners,absolute-beginner-4-talking-about-ages-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L4_012714_vpod101.mp3
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-25-asking-why-in-vietnamese,-1
conversational-vietnamese-for-absolute-beginners,absolute-beginner-2-asking-someones-name-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L2_011314_vpod101.mp3
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-24-asking-who-in-vietnamese,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-23-asking-when-in-vietnamese,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-22-asking-where-in-vietnamese,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-18-what-are-you-going-to-do,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-20-taking-a-trip-with-friends,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-21-asking-what-in-vietnamese,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-17-taking-a-holiday,-1
conversational-vietnamese-for-absolute-beginners,absolute-beginner-1-introducing-yourself-in-vietnamese,https://mdn.illops.net/vietnamesepod101/AB_S1L1_010614_vpod101.mp3
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-19-do-you-like-pho,-1
master-vietnamese-with-3-minute-video-lessons,learn-vietnamese-in-three-minutes-16-using-vietnamese-adjectives,-1
